yearID,G,AB,RBI,BB,SO,Salary,Birth_Year,AgeInYear,Batting_Average,N_Y_Batting_Average,,,,,
1994,40,97,16,9,18,112000,1972,22,0.2783505155,0.2953586498,,0.0170081343,0.0170081343,,
2010,154,581,63,50,116,3500000,1977,33,0.247848537,0.2418952618,,-0.0059532752,0.0059532752,,
2004,14,19,1,0,12,?,1974,30,0.0526315789,0.1454545455,,0.0928229665,0.0928229665,,
2007,136,460,57,44,74,500000,1973,34,0.3195652174,0.28,,-0.0395652174,0.0395652174,,
2006,90,251,31,22,41,343000,1980,26,0.219123506,0.2333333333,,0.0142098274,0.0142098274,,
1996,123,368,36,25,56,180000,1973,23,0.2608695652,0.3146718147,,0.0538022495,0.0538022495,,
1995,130,517,71,47,45,5500000,1968,27,0.2998065764,0.3282312925,,0.0284247161,0.0284247161,,
1993,136,482,70,38,53,210000,1966,27,0.2863070539,0.3388625592,,0.0525555053,0.0525555053,,
2005,5,6,2,1,0,320000,1978,27,0.1666666667,0.2604790419,,0.0938123752,0.0938123752,,
1998,17,43,4,1,6,?,1974,24,0.3255813953,0.2522123894,,-0.073369006,0.073369006,,
2000,96,283,26,36,50,2000000,1959,41,0.2544169611,0.130952381,,-0.1234645802,0.1234645802,,
2008,87,189,24,6,56,1165000,1981,27,0.2645502646,0.2,,-0.0645502646,0.0645502646,,
1995,52,145,20,18,37,109000,1969,26,0.2344827586,0.2613908873,,0.0269081287,0.0269081287,,
2006,144,432,61,26,103,2487500,1976,30,0.2893518519,0.275,,-0.0143518519,0.0143518519,,
2000,45,91,11,4,22,210000,1975,25,0.3516483516,0.265060241,,-0.0865881107,0.0865881107,,
1994,11,25,0,1,8,?,1963,31,0.24,0.0555555556,,-0.1844444444,0.1844444444,,
1994,42,149,33,16,39,2333333,1964,30,0.322147651,0.2661870504,,-0.0559606006,0.0559606006,,
2006,78,197,28,22,47,800000,1977,29,0.2233502538,0.306763285,,0.0834130312,0.0834130312,,
2007,45,159,30,17,29,?,1985,22,0.2830188679,0.2585227273,,-0.0244961407,0.0244961407,,
2003,87,314,39,25,84,165574,1983,20,0.2675159236,0.2935323383,,0.0260164147,0.0260164147,,
2005,158,613,106,64,125,370000,1983,22,0.3230016313,0.3385416667,,0.0155400353,0.0155400353,,
1991,152,574,65,46,85,2200000,1963,28,0.2526132404,0.2944664032,,0.0418531627,0.0418531627,,
2008,36,94,12,10,34,?,1980,28,0.1489361702,0.1666666667,,0.0177304965,0.0177304965,,
2000,136,539,101,78,86,390000,1975,25,0.3339517625,0.2625698324,,-0.0713819301,0.0713819301,,
1996,129,491,64,33,89,1600000,1970,26,0.2769857434,0.265625,,-0.0113607434,0.0113607434,,
2007,59,15,0,1,4,400000,1980,27,0.0666666667,0.1111111111,,0.0444444444,0.0444444444,,
2009,128,462,75,49,118,408070,1980,29,0.2597402597,0.3182957393,,0.0585554796,0.0585554796,,
2009,113,391,48,24,150,406620,1986,23,0.2378516624,0.1916666667,,-0.0461849957,0.0461849957,,
2010,91,352,46,34,47,4700000,1979,31,0.3181818182,0.2398190045,,-0.0783628137,0.0783628137,,
2010,20,41,3,0,15,5600000,1981,29,0.1707317073,0.2380952381,,0.0673635308,0.0673635308,,
1994,85,301,35,22,72,3375000,1963,31,0.2026578073,0.2989690722,,0.0963112649,0.0963112649,,
2012,51,108,10,9,21,2125000,1978,34,0.2222222222,0.1666666667,,-0.0555555556,0.0555555556,,
2010,158,558,85,77,199,12000000,1979,31,0.2598566308,0.1590361446,,-0.1008204862,0.1008204862,,
1999,158,608,96,58,119,260000,1974,25,0.2944078947,0.3211314476,,0.0267235529,0.0267235529,,
1995,110,350,42,32,23,900000,1966,29,0.2857142857,0.2664974619,,-0.0192168238,0.0192168238,,
1991,86,168,12,14,30,?,1959,32,0.2083333333,0.1739130435,,-0.0344202899,0.0344202899,,
1990,68,126,12,7,12,100000,1960,30,0.253968254,0.2925925926,,0.0386243386,0.0386243386,,
2006,33,5,0,0,2,9000000,1976,30,0.2,0.2352941176,,0.0352941176,0.0352941176,,
1996,124,422,55,30,55,2325000,1964,32,0.2938388626,0.2638190955,,-0.0300197671,0.0300197671,,
2011,120,311,41,48,105,1750000,1980,31,0.2090032154,0.2616487455,,0.0526455301,0.0526455301,,
2005,109,349,47,26,74,1750000,1973,32,0.2693409742,0.1111111111,,-0.1582298631,0.1582298631,,
2002,42,151,15,12,32,1700000,1977,25,0.2251655629,0.2556818182,,0.0305162553,0.0305162553,,
2002,42,112,15,2,23,?,1971,31,0.2678571429,0.2292682927,,-0.0385888502,0.0385888502,,
1995,8,19,1,3,7,130000,1971,24,0.1052631579,0.243902439,,0.1386392811,0.1386392811,,
1998,116,402,50,14,63,265000,1974,24,0.2835820896,0.2920634921,,0.0084814025,0.0084814025,,
2006,101,170,25,13,34,2300000,1976,30,0.2058823529,0.1886792453,,-0.0172031077,0.0172031077,,
2006,36,74,1,1,35,2350000,1978,28,0.1081081081,0.0945945946,,-0.0135135135,0.0135135135,,
2011,129,527,76,31,92,5850000,1982,29,0.2694497154,0.2383107089,,-0.0311390065,0.0311390065,,
1990,129,467,70,87,81,2000000,1958,32,0.26124197,0.2253521127,,-0.0358898573,0.0358898573,,
2008,36,79,9,7,11,390000,1984,24,0.2405063291,0.2054794521,,-0.0350268771,0.0350268771,,
2013,4,8,0,0,2,492500,1985,28,0.25,0.2740740741,,0.0240740741,0.0240740741,,
2001,146,512,70,54,107,3500000,1975,26,0.275390625,0.2345360825,,-0.0408545425,0.0408545425,,
2013,87,327,45,29,48,5500000,1982,31,0.2905198777,0.2435129741,,-0.0470069036,0.0470069036,,
2006,5,10,1,1,4,?,1982,24,0.2,0.1,,-0.1,0.1,,
1998,142,595,67,36,94,562500,1971,27,0.2537815126,0.2319109462,,-0.0218705664,0.0218705664,,
1990,33,67,2,4,43,1633333,1958,32,0.0895522388,0.1343283582,,0.0447761194,0.0447761194,,
2002,59,155,24,21,44,?,1971,31,0.2322580645,0.2063492063,,-0.0259088582,0.0259088582,,
2005,106,444,48,25,51,2150000,1980,25,0.2567567568,0.2447916667,,-0.0119650901,0.0119650901,,
1996,120,386,34,40,91,220000,1971,25,0.2176165803,0.25,,0.0323834197,0.0323834197,,
2012,37,36,2,3,19,3585000,1984,28,0.1388888889,0.125,,-0.0138888889,0.0138888889,,
1999,1,1,0,0,0,?,1975,24,1,0.2368421053,,-0.7631578947,0.7631578947,,
2007,8,6,1,0,3,384000,1981,26,0.1666666667,0.25,,0.0833333333,0.0833333333,,
2013,33,55,2,1,29,10063922,1978,35,0.1454545455,0.1147540984,,-0.0307004471,0.0307004471,,
1997,78,178,19,12,42,?,1970,27,0.2696629213,0.2518796992,,-0.0177832221,0.0177832221,,
2001,52,135,13,7,26,?,1973,28,0.2222222222,0.2606635071,,0.0384412849,0.0384412849,,
2006,16,28,3,0,16,?,1981,25,0.0357142857,0.1090909091,,0.0733766234,0.0733766234,,
1990,83,217,26,30,42,700000,1960,30,0.2396313364,0.2218181818,,-0.0178131546,0.0178131546,,
2007,147,562,78,62,76,3200000,1978,29,0.3007117438,0.2781954887,,-0.0225162551,0.0225162551,,
1993,65,229,31,13,63,?,1972,21,0.231441048,0.2413793103,,0.0099382623,0.0099382623,,
2005,134,449,57,54,74,3500000,1971,34,0.271714922,0.2720930233,,0.0003781012,0.0003781012,,
2000,130,473,59,23,33,210000,1974,26,0.2811839323,0.2615384615,,-0.0196454708,0.0196454708,,
2007,17,27,1,1,7,380000,1982,25,0.1111111111,0.1428571429,,0.0317460317,0.0317460317,,
2011,146,522,73,36,126,1050000,1982,29,0.3026819923,0.2906403941,,-0.0120415982,0.0120415982,,
2004,8,18,0,2,4,900000,1966,38,0.2222222222,0.0833333333,,-0.1388888889,0.1388888889,,
1995,47,156,13,18,40,109000,1971,24,0.1794871795,0.2916666667,,0.1121794872,0.1121794872,,
2006,114,381,59,60,56,7500000,1974,32,0.2677165354,0.2508143322,,-0.0169022032,0.0169022032,,
1998,94,249,35,10,35,182500,1972,26,0.2570281124,0.2996389892,,0.0426108767,0.0426108767,,
1999,32,6,0,0,1,1825000,1967,32,0.3333333333,1,,0.6666666667,0.6666666667,,
1997,14,24,2,0,6,2750000,1969,28,0.2083333333,0.04,,-0.1683333333,0.1683333333,,
2004,46,70,11,7,17,335000,1975,29,0.2428571429,0.1891891892,,-0.0536679537,0.0536679537,,
2008,95,225,22,6,49,405000,1981,27,0.1688888889,0.0980392157,,-0.0708496732,0.0708496732,,
1992,160,640,98,37,67,3025000,1960,32,0.3109375,0.2717219589,,-0.0392155411,0.0392155411,,
2001,5,6,1,0,1,?,1976,25,0.1666666667,0.2,,0.0333333333,0.0333333333,,
2013,155,609,70,47,53,7000000,1983,30,0.2824302135,0.2817164179,,-0.0007137956,0.0007137956,,
2012,66,205,14,13,53,2100000,1981,31,0.1707317073,0.2716049383,,0.100873231,0.100873231,,
2003,131,502,80,41,61,4500000,1969,34,0.2908366534,0.2865979381,,-0.0042387152,0.0042387152,,
2014,9,2,0,0,0,?,1991,23,0.5,0.0967741935,,-0.4032258065,0.4032258065,,
2000,10,12,1,0,2,?,1973,27,0.1666666667,0.1176470588,,-0.0490196078,0.0490196078,,
2006,154,572,113,90,139,21680727,1975,31,0.2902097902,0.3138936535,,0.0236838633,0.0236838633,,
1990,59,98,8,9,20,100000,1964,26,0.1836734694,0.1219512195,,-0.0617222499,0.0617222499,,
2014,32,56,6,3,22,1980000,1987,27,0.1785714286,0.25,,0.0714285714,0.0714285714,,
2010,13,39,5,1,13,?,1979,31,0.2051282051,0.21875,,0.0136217949,0.0136217949,,
1990,99,310,41,52,61,983333,1962,28,0.2548387097,0.224824356,,-0.0300143537,0.0300143537,,
2001,25,42,4,4,29,200000,1978,23,0.0714285714,0.0882352941,,0.0168067227,0.0168067227,,
1994,12,18,3,4,9,112000,1967,27,0.1111111111,0.2258064516,,0.1146953405,0.1146953405,,
1997,38,30,2,1,16,435000,1966,31,0.1666666667,0.0625,,-0.1041666667,0.1041666667,,
2012,125,383,55,50,98,2415000,1982,30,0.2402088773,0.2527173913,,0.012508514,0.012508514,,
1993,143,516,61,47,147,1500000,1962,31,0.265503876,0.2352941176,,-0.0302097583,0.0302097583,,
2003,136,573,90,52,66,6200000,1974,29,0.3071553229,0.3042328042,,-0.0029225186,0.0029225186,,
1999,17,32,0,5,12,8000000,1965,34,0.125,0.1935483871,,0.0685483871,0.0685483871,,
1996,31,84,14,7,15,230000,1970,26,0.2380952381,0.2048192771,,-0.033275961,0.033275961,,
2006,109,393,70,40,85,344500,1981,25,0.2900763359,0.2849264706,,-0.0051498653,0.0051498653,,
2010,148,521,64,45,92,3250000,1979,31,0.2476007678,0.2037037037,,-0.0438970641,0.0438970641,,
1999,32,58,1,1,18,4275000,1973,26,0.0862068966,0.2,,0.1137931034,0.1137931034,,
2012,44,154,14,3,38,515000,1984,28,0.1883116883,0.3043478261,,0.1160361378,0.1160361378,,
1990,93,189,26,24,31,200000,1957,33,0.2592592593,0.2459893048,,-0.0132699544,0.0132699544,,
2004,82,258,51,49,57,12666667,1966,38,0.2984496124,0.2888888889,,-0.0095607235,0.0095607235,,
2010,160,651,112,76,184,2750000,1982,28,0.2688172043,0.2693156733,,0.000498469,0.000498469,,
1998,109,338,51,29,69,170000,1974,24,0.2781065089,0.2673267327,,-0.0107797762,0.0107797762,,
2002,76,185,18,12,36,1150000,1971,31,0.2216216216,0.2289156627,,0.007294041,0.007294041,,
2014,70,278,31,17,93,?,1991,23,0.2050359712,0.0769230769,,-0.1281128943,0.1281128943,,
2003,145,482,59,41,60,600000,1974,29,0.2697095436,0.2371541502,,-0.0325553934,0.0325553934,,
1997,130,425,45,38,78,1075000,1969,28,0.2658823529,0.2694174757,,0.0035351228,0.0035351228,,
2009,29,61,9,10,18,?,1987,22,0.2786885246,0.2278911565,,-0.0507973681,0.0507973681,,
2011,143,556,71,31,68,3000000,1984,27,0.2787769784,0.2901353965,,0.0113584181,0.0113584181,,
2008,99,299,30,34,90,750000,1972,36,0.2173913043,0.224137931,,0.0067466267,0.0067466267,,
1992,111,285,26,47,62,129000,1967,25,0.2315789474,0.2773333333,,0.045754386,0.045754386,,
2009,90,274,20,24,50,1600000,1978,31,0.2299270073,0.2142857143,,-0.015641293,0.015641293,,
2008,128,454,48,22,69,416600,1979,29,0.2863436123,0.32,,0.0336563877,0.0336563877,,
1993,159,594,93,76,96,1675000,1966,27,0.2895622896,0.3567961165,,0.0672338269,0.0672338269,,
2006,140,510,127,95,99,13571428,1977,29,0.2745098039,0.2761732852,,0.0016634813,0.0016634813,,
1999,16,45,12,9,5,?,1977,22,0.2444444444,0.2451737452,,0.0007293007,0.0007293007,,
2000,93,284,29,36,60,235000,1971,29,0.235915493,0.2101910828,,-0.0257244102,0.0257244102,,
2004,93,188,27,10,48,325000,1977,27,0.2446808511,0.2570281124,,0.0123472614,0.0123472614,,
2008,111,326,31,19,74,?,1983,25,0.254601227,0.1940298507,,-0.0605713762,0.0605713762,,
2002,109,212,34,24,52,?,1969,33,0.2688679245,0.2407407407,,-0.0281271838,0.0281271838,,
2012,154,598,108,63,128,7111111,1983,29,0.3193979933,0.2977777778,,-0.0216202155,0.0216202155,,
2014,135,530,68,41,113,10000000,1983,31,0.2660377358,0.2845849802,,0.0185472444,0.0185472444,,
1992,3,5,0,0,0,?,1967,25,0.2,0.1818181818,,-0.0181818182,0.0181818182,,
2007,80,138,16,20,27,?,1978,29,0.2463768116,0.2169811321,,-0.0293956795,0.0293956795,,
2003,147,534,74,70,137,7416667,1973,30,0.2528089888,0.2312373225,,-0.0215716662,0.0215716662,,
2010,24,70,8,7,21,?,1986,24,0.1857142857,0.1363636364,,-0.0493506494,0.0493506494,,
2012,16,23,3,0,8,?,1986,26,0.1739130435,0.1666666667,,-0.0072463768,0.0072463768,,
2011,158,674,91,35,96,440000,1990,21,0.3071216617,0.2832817337,,-0.023839928,0.023839928,,
2006,26,15,2,1,6,3600000,1977,29,0.0666666667,0.2727272727,,0.2060606061,0.2060606061,,
2010,144,550,81,83,118,461100,1982,28,0.3,0.2587859425,,-0.0412140575,0.0412140575,,
2006,71,196,22,26,60,?,1978,28,0.2755102041,0.2723404255,,-0.0031697785,0.0031697785,,
2012,136,420,62,21,117,481000,1985,27,0.2904761905,0.16,,-0.1304761905,0.1304761905,,
2004,140,521,55,48,78,3000000,1966,38,0.2802303263,0.3044776119,,0.0242472856,0.0242472856,,
2011,27,71,9,7,14,?,1987,24,0.2112676056,0.3,,0.0887323944,0.0887323944,,
2012,51,126,11,3,19,481000,1986,26,0.253968254,0.2032520325,,-0.0507162214,0.0507162214,,
1992,76,267,21,36,71,3600000,1962,30,0.2284644195,0.2372505543,,0.0087861348,0.0087861348,,
1995,79,226,30,9,45,500000,1954,41,0.2566371681,0.275862069,,0.0192249008,0.0192249008,,
1998,10,12,1,1,3,?,1972,26,0.1666666667,0.2535211268,,0.0868544601,0.0868544601,,
2012,151,539,87,105,222,14000000,1979,33,0.2040816327,0.219047619,,0.0149659864,0.0149659864,,
2009,105,377,52,23,54,5000000,1977,32,0.2625994695,0.2912844037,,0.0286849342,0.0286849342,,
1990,123,445,66,67,73,1500000,1951,39,0.2494382022,0.2703703704,,0.0209321681,0.0209321681,,
2009,118,345,43,22,61,1000000,1977,32,0.2376811594,0.1851851852,,-0.0524959742,0.0524959742,,
2011,162,569,95,107,106,15500000,1984,27,0.2987697715,0.313253012,,0.0144832405,0.0144832405,,
2009,158,615,114,101,114,5775000,1978,31,0.2975609756,0.2591362126,,-0.038424763,0.038424763,,
2013,150,531,63,50,125,527500,1986,27,0.2335216573,0.2730318258,,0.0395101685,0.0395101685,,
2014,14,14,2,1,6,?,1989,25,0.1428571429,0.24,,0.0971428571,0.0971428571,,
1996,153,571,108,73,125,2787500,1966,30,0.3169877408,0.249034749,,-0.0679529918,0.0679529918,,
1992,137,468,62,63,78,150000,1966,26,0.264957265,0.1967213115,,-0.0682359535,0.0682359535,,
2004,83,285,36,14,64,5750000,1973,31,0.2245614035,0.2693409742,,0.0447795707,0.0447795707,,
1996,49,136,20,19,34,145000,1972,24,0.2279411765,0.2528301887,,0.0248890122,0.0248890122,,
2009,48,108,9,4,32,?,1983,26,0.2222222222,0.2211538462,,-0.0010683761,0.0010683761,,
1990,67,140,19,12,8,510000,1950,40,0.3,0.2823529412,,-0.0176470588,0.0176470588,,
2000,43,105,20,14,20,3633333,1964,36,0.2761904762,0.2142857143,,-0.0619047619,0.0619047619,,
1997,31,54,4,1,26,675000,1970,27,0.1296296296,0.1408450704,,0.0112154408,0.0112154408,,
2004,86,106,15,21,21,750000,1968,36,0.2452830189,0.1733333333,,-0.0719496855,0.0719496855,,
1992,140,502,58,26,22,2500000,1959,33,0.3067729084,0.3037735849,,-0.0029993235,0.0029993235,,
1992,20,31,1,5,13,1025000,1963,29,0.1290322581,0.1369863014,,0.0079540433,0.0079540433,,
2010,132,224,25,33,60,1500000,1978,32,0.1830357143,0.2458333333,,0.062797619,0.062797619,,
1994,113,423,46,36,71,3075000,1965,29,0.2884160757,0.2759924386,,-0.0124236371,0.0124236371,,
1995,93,245,37,13,69,135000,1969,26,0.2448979592,0.2416918429,,-0.0032061163,0.0032061163,,
1999,136,386,47,22,54,325000,1970,29,0.2668393782,0.2975871314,,0.0307477531,0.0307477531,,
1996,79,142,21,9,27,109000,1971,25,0.3169014085,0.2602040816,,-0.0566973268,0.0566973268,,
2006,159,581,104,108,181,355000,1979,27,0.313253012,0.2684310019,,-0.0448220102,0.0448220102,,
2009,120,326,49,30,89,401000,1983,26,0.2607361963,0.2658227848,,0.0050865885,0.0050865885,,
2001,122,440,67,44,128,350000,1973,28,0.2409090909,0.2571428571,,0.0162337662,0.0162337662,,
1992,24,89,8,1,17,120000,1968,24,0.3370786517,0.2486338798,,-0.0884447719,0.0884447719,,
2010,26,33,0,1,16,?,1982,28,0.0606060606,0.1041666667,,0.0435606061,0.0435606061,,
2014,129,500,61,50,100,2166666,1987,27,0.24,0.3026548673,,0.0626548673,0.0626548673,,
1997,4,8,1,0,2,300000,1968,29,0.375,0.2040816327,,-0.1709183673,0.1709183673,,
2013,29,39,1,0,17,?,1986,27,0.0769230769,0.06,,-0.0169230769,0.0169230769,,
1998,154,578,72,34,61,171000,1975,23,0.2785467128,0.2707070707,,-0.0078396421,0.0078396421,,
2011,104,233,18,21,27,800000,1975,36,0.2703862661,0.2587412587,,-0.0116450074,0.0116450074,,
2012,6,15,1,1,3,?,1983,29,0.1333333333,0.125,,-0.0083333333,0.0083333333,,
1990,25,35,4,7,4,?,1967,23,0.2285714286,0.2477477477,,0.0191763192,0.0191763192,,
1994,24,79,6,3,5,109000,1972,22,0.2658227848,0.2553191489,,-0.0105036359,0.0105036359,,
1990,93,204,17,11,45,122000,1964,26,0.2450980392,0.1811023622,,-0.063995677,0.063995677,,
2002,123,338,43,21,57,375000,1972,30,0.2485207101,0.2389705882,,-0.0095501218,0.0095501218,,
2001,86,203,37,15,36,375000,1973,28,0.2660098522,0.2619647355,,-0.0040451167,0.0040451167,,
2000,64,111,14,9,32,202000,1972,28,0.2432432432,0.1911764706,,-0.0520667727,0.0520667727,,
1995,117,267,42,27,45,135000,1968,27,0.2509363296,0.2780748663,,0.0271385367,0.0271385367,,
1991,98,275,41,23,44,260000,1963,28,0.28,0.2836538462,,0.0036538462,0.0036538462,,
1999,31,101,8,6,6,200000,1974,25,0.2574257426,0.2811839323,,0.0237581898,0.0237581898,,
2007,126,467,67,47,83,7758503,1972,35,0.2740899358,0.2846003899,,0.0105104541,0.0105104541,,
2009,125,450,44,34,60,8000000,1972,37,0.26,0.2848101266,,0.0248101266,0.0248101266,,
1990,25,79,9,6,19,?,1966,24,0.2405063291,0.2492307692,,0.0087244401,0.0087244401,,
2010,59,158,10,8,29,700000,1977,33,0.2025316456,0.14,,-0.0625316456,0.0625316456,,
2000,40,91,10,8,14,?,1976,24,0.2197802198,0.2624584718,,0.042678252,0.042678252,,
1998,145,535,70,28,53,175000,1974,24,0.2822429907,0.3012820513,,0.0190390606,0.0190390606,,
2007,35,60,9,2,16,?,1982,25,0.3333333333,0.3035714286,,-0.0297619048,0.0297619048,,
2010,15,39,4,2,8,?,1982,28,0.358974359,0.275862069,,-0.08311229,0.08311229,,
2007,37,73,8,2,14,4750000,1981,26,0.2328767123,0.2653061224,,0.0324294101,0.0324294101,,
2007,110,289,42,22,94,1875000,1982,25,0.2525951557,0.2051282051,,-0.0474669506,0.0474669506,,
2005,29,50,1,1,17,5100000,1978,27,0.16,0.1846153846,,0.0246153846,0.0246153846,,
2002,22,3,0,0,1,9500000,1972,30,0.3333333333,0.1428571429,,-0.1904761905,0.1904761905,,
2014,89,277,50,30,59,?,1991,23,0.2346570397,0.2563237774,,0.0216667377,0.0216667377,,
2013,57,185,17,9,39,?,1985,28,0.2756756757,0.2440944882,,-0.0315811875,0.0315811875,,
2002,19,35,3,2,15,?,1980,22,0.1714285714,0.25,,0.0785714286,0.0785714286,,
2003,20,27,7,1,11,?,1976,27,0.2222222222,0.25,,0.0277777778,0.0277777778,,
2004,111,426,55,31,84,?,1981,23,0.2863849765,0.261954262,,-0.0244307146,0.0244307146,,
1995,144,550,71,52,59,6700000,1960,35,0.2618181818,0.278125,,0.0163068182,0.0163068182,,
2014,16,4,0,0,1,?,1989,25,0.25,1,,0.75,0.75,,
1999,41,143,26,9,16,200000,1972,27,0.2377622378,0.2,,-0.0377622378,0.0377622378,,
2007,68,155,18,12,14,392000,1980,27,0.2193548387,0.2871287129,,0.0677738742,0.0677738742,,
1999,31,28,2,2,11,5000000,1964,35,0.1071428571,0.5,,0.3928571429,0.3928571429,,
2000,128,483,88,51,99,2750000,1975,25,0.298136646,0.2888086643,,-0.0093279817,0.0093279817,,
2011,155,552,84,97,133,416600,1986,25,0.2391304348,0.2524654832,,0.0133350485,0.0133350485,,
2007,162,628,118,101,155,916667,1982,25,0.2770700637,0.2681388013,,-0.0089312624,0.0089312624,,
1991,133,414,71,34,55,250000,1966,25,0.2826086957,0.3125,,0.0298913043,0.0298913043,,
1991,95,181,25,34,44,145000,1963,28,0.2486187845,0.2485549133,,-6.38712355890136E-005,6.38712355890136E-005,,
1997,30,36,2,3,9,?,1970,27,0.25,0.2591240876,,0.0091240876,0.0091240876,,
2005,59,129,15,12,32,?,1970,35,0.2480620155,0.2087912088,,-0.0392708067,0.0392708067,,
1995,125,412,42,43,75,205000,1970,25,0.2184466019,0.2538071066,,0.0353605047,0.0353605047,,
2001,147,559,97,64,64,5000000,1973,28,0.3041144902,0.3397027601,,0.0355882699,0.0355882699,,
2014,80,174,14,7,26,3000000,1988,26,0.2816091954,0.2894736842,,0.0078644888,0.0078644888,,
2002,162,662,108,38,84,3625000,1974,28,0.3081570997,0.2783018868,,-0.0298552129,0.0298552129,,
2007,130,432,79,95,134,14833333,1970,37,0.275462963,0.2445328032,,-0.0309301598,0.0309301598,,
1990,23,60,5,2,12,100000,1964,26,0.2333333333,0.277173913,,0.0438405797,0.0438405797,,
2008,54,146,10,16,40,390000,1984,24,0.1369863014,0.1875,,0.0505136986,0.0505136986,,
1991,101,375,57,37,39,2200000,1958,33,0.248,0.2745098039,,0.0265098039,0.0265098039,,
1994,84,301,53,42,38,370000,1967,27,0.3156146179,0.2980769231,,-0.0175376949,0.0175376949,,
1996,104,151,20,19,38,512500,1966,30,0.2516556291,0.1739130435,,-0.0777425857,0.0777425857,,
1999,134,474,60,39,88,2500000,1962,37,0.2679324895,0.2658227848,,-0.0021097046,0.0021097046,,
2004,103,319,23,26,57,3500000,1969,35,0.2507836991,0.1851851852,,-0.0655985139,0.0655985139,,
2003,63,135,18,7,14,700000,1973,30,0.2296296296,0.2125,,-0.0171296296,0.0171296296,,
2004,25,45,6,1,10,4375000,1976,28,0.2666666667,0.1538461538,,-0.1128205128,0.1128205128,,
2003,103,349,43,9,47,6000000,1969,34,0.2263610315,0.3074141049,,0.0810530734,0.0810530734,,
2000,7,9,2,0,0,?,1972,28,0.5555555556,0.3122171946,,-0.243338361,0.243338361,,
1992,11,23,0,0,3,?,1963,29,0.1739130435,0.125,,-0.0489130435,0.0489130435,,
2005,162,588,104,117,134,13100000,1974,31,0.2857142857,0.2974452555,,0.0117309698,0.0117309698,,
1999,137,481,69,37,89,200000,1975,24,0.2765072765,0.3,,0.0234927235,0.0234927235,,
1997,108,369,55,44,79,160000,1972,25,0.2547425474,0.2722222222,,0.0174796748,0.0174796748,,
2013,34,106,9,6,19,?,1989,24,0.2358490566,0.1388888889,,-0.0969601677,0.0969601677,,
2007,87,328,51,27,30,7500000,1966,41,0.3414634146,0.3469387755,,0.0054753609,0.0054753609,,
2001,161,672,83,27,100,4500000,1972,29,0.2886904762,0.3056426332,,0.016952157,0.016952157,,
1990,65,214,18,2,15,?,1965,25,0.2476635514,0.2456140351,,-0.0020495163,0.0020495163,,
1999,126,433,53,32,39,200500,1976,23,0.2933025404,0.2140221402,,-0.0792804002,0.0792804002,,
